ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
EDPR.LS,13.59,14.285709764242418,11.624076463367176,16.88365162964497,0.15,0.3,14.308649303767037,2.025203406315738
ELV,392.68,873.4471464851699,713.4430638019993,1037.8155552267528,99.75,0.0,874.1806496411139,123.17734966773456
EMR,133.05,214.85162646356966,175.11256952993327,256.2379039470728,67.45,0.0,215.51263634179446,31.482868974383646
ENEL.MI,9.484,22.359925908836267,18.259414017482705,26.80443264765647,99.9,0.0,22.47929338282622,3.2923391100231103
ENGI.PA,26.6,61.77653002986459,50.220014763727576,74.11898478580733,99.9,0.0,62.08728194901593,9.124673920963254
ENPH,52.89,72.5285574203827,58.9473489379086,86.88781180215506,27.0,0.0,72.72367698655727,10.669737293835265
ENR.DE,169.54,173.8820961114574,140.34339245630048,206.92276788700386,0.0,0.95,173.80781348552915,25.38829383741295
ENTG,133.07,137.97630203352077,111.9766816315225,165.32717152005253,0.0,0.8,138.3145597758126,20.054774549327476
EOG,140.26,430.4456864483286,351.96088583037545,515.9562200590152,100.0,0.0,432.27985049999216,62.89545585837108
ESLT,750.01,517.2539306691333,419.9737553216468,618.1841434920896,0.0,53.25,518.774259986426,75.54725836767234
ESTC,50.6,85.01413571975579,68.44729800760058,101.83569991641214,76.8,0.0,85.29944953080204,12.559101747790749
ET,20.15,45.82733900488617,36.937181506403554,54.53452370393565,99.7,0.0,45.7305527937915,6.590343021576201
ETN,399.44,468.0651468422416,383.9385352805756,558.849772914745,3.55,0.0,469.99438650048666,67.13965007663455
EW,81.38,100.04617992640786,81.85556129484759,120.55269048616037,7.95,0.0,100.57837496768128,14.52845442941853
EXAS,104.91,56.7111438887559,46.210382517173784,67.69948406215018,0.0,97.45,56.86670394172781,8.230116605311068
EXC,43.38,90.77606178836093,74.40481048739639,107.99729588863201,97.75,0.0,90.9038661894843,13.23501667903933
FANG,203.56,505.71433938784253,411.24841965897247,606.1761924256814,100.0,0.0,508.55860708412865,74.77813774980876
FAST,43.26,40.898487704533565,33.095269436620654,49.05425782506413,0.0,3.35,40.97325881409108,5.986581285180542
FE,43.82,88.01376248125092,71.40272466665367,105.077563250943,96.39999999999999,0.0,88.153744640129,12.817432070707408
FLEX,137.86,197.3506635144498,160.4224645227959,235.6130712065967,36.9,0.0,197.8334100406125,28.61099544503443
FLNC,20.77,3.847492794762064,3.1454819638125557,4.628308654325698,0.0,100.0,3.8624748790570655,0.5690831190774112
FLS,65.07,138.2138158966816,112.59380819774866,165.01491145757126,98.7,0.0,138.4498148592576,19.955944108628984
FORM,126.27,83.48162989560916,67.68891152572267,99.70677226917363,0.0,65.85,83.33994205684854,12.242261184251628
FRSH,8.96,23.6100952920781,19.11127962206088,28.219571752776584,100.0,0.0,23.6873806287458,3.4834710628690795
FSLR,233.37,711.9570789252405,574.0827725418469,839.8896399969173,100.0,0.0,709.7085200543002,102.12079182422319
FTNT,122.78,102.23770222693392,83.40417524320033,121.48740175790438,0.0,13.950000000000001,102.43040312770555,14.676872041011
FTV,58.72,95.78924038174327,77.78939257952533,114.60075213048549,69.45,0.0,95.88827798434107,13.876308366085103
GD,334.5,536.5648594370862,436.74208145059185,646.4146071717497,66.9,0.0,541.0349537165059,79.84371662126125
GE,281.53,257.89019871725316,208.08574176990422,306.5383941359888,0.0,4.9,257.77524448021825,37.459563577209444
GEN,23.45,98.35769783166495,80.0542460248671,117.32862164377181,100.0,0.0,98.5515849905847,14.308895691988168
GEV,1049.23,740.7543828260261,600.8276049017934,884.9447129608162,0.0,47.85,741.7260112075894,108.30792521073079
GGG,75.72,100.47395712076701,82.2752321110416,120.58160375555431,19.6,0.0,100.82179548000278,14.616691866728232
GMAB.CO,1684.0,3207.3897493981985,2620.0027655527183,3829.2257050808234,93.05,0.0,3218.9748213094085,466.59503567415305
GNRC,263.68,328.1407801894144,266.5958882108515,388.936654603497,8.35,0.0,328.8926995975014,47.17183422869018
GSAT,81.98,17.8431166677751,14.32691461528435,21.135186721031335,0.0,100.0,17.82496588385329,2.5896627909382
GSK,49.67,157.65807240445125,127.57588706146171,188.29727937390783,100.0,0.0,157.7383615184216,23.041970163570728
HAL,41.76,86.48529546210189,70.07165921005226,102.49166884270646,97.75,0.0,86.42783202774639,12.479581742080452
HEXA-B.ST,95.74,159.73761039846272,128.73725682478548,190.7560101851456,74.6,0.0,159.83985713977867,23.384851885900414
HII,326.17,612.8197381188148,500.7612230014554,733.1076993167206,92.10000000000001,0.0,615.3482148112269,89.30306353270036
HIK.L,1440.0,55.22113313936663,45.35772006434955,65.94538002720124,0.0,100.0,55.438765378943536,7.904459494350951
HLMA.L,4486.0,37.98998672137599,30.699713273613384,44.84065803757224,0.0,100.0,37.94602011629336,5.362642320985708
HO.PA,219.4,362.66890009314693,295.69553149343494,435.3613854294224,73.3,0.0,364.0432910772444,53.23078700674654
